Prodct,Prodct Id,Question,Answer
Clothing_Shoes_and_Jewelry,B000WO84Z2,how does this lock hold up to a thief who wants to get into your luggage in a hotel room?,If they really want your stuff no lock will stop them. That said most thieves look for easy targets so this lock will stop those kind of thieves.
Clothing_Shoes_and_Jewelry,B000WO84Z2,how does this lock hold up to a thief who wants to get into your luggage in a hotel room?,"No, don't leave anything of real value in your luggage."
Clothing_Shoes_and_Jewelry,B000WO84Z2,How does the TSA inspector unlock it without the combination?,They have a special key.
Clothing_Shoes_and_Jewelry,B000WO84Z2,How does the TSA inspector unlock it without the combination?,"On the bottom of the lock, is a key hole for a ""master key"" that TSA has available!"
Clothing_Shoes_and_Jewelry,B000WO84Z2,How does the TSA inspector unlock it without the combination?,"They have a master key to unlock ""TSA approved locks"" per their website. If you use a lock that is not TSA approved, they will cut off your lock."
Clothing_Shoes_and_Jewelry,B000WO84Z2,How does the TSA inspector unlock it without the combination?,There is a key hole on the back side. TSA can access it with a key then lock back up after. Airline employees shouldn't have a copy of this key.
Clothing_Shoes_and_Jewelry,B000WO84Z2,How does the TSA inspector unlock it without the combination?,"The TSA has a master key.  An internet search turned up: ""Luggage locks approved by the TSA have a universal master key that will open the locks. Only the TSA have a copy of this master key. "" from http://www.samsoniteaustralia.com/tsa-lock-instructions/"
Clothing_Shoes_and_Jewelry,B000X27QK2,Does your groin become  sweaty hot and uncomfortable with day long wear?,No actually no if you use it With soft clothes trat is what i do i use it for the gama is fresh. if you get your size correct wouldn be any trouble
Clothing_Shoes_and_Jewelry,B000X27QK2,Does your groin become  sweaty hot and uncomfortable with day long wear?,"Do not wear, no support."
Clothing_Shoes_and_Jewelry,B000X27QK2,how wide is the waistband,"would like 3""wide waste band, is it available"
Clothing_Shoes_and_Jewelry,B000X27QK2,how wide is the waistband,The waistband is 2 inches wide.  The thinner band going around the legs is 3/4 inches wide.
Clothing_Shoes_and_Jewelry,B000X27QK2,how wide is the waistband,"2 inches or thereabouts.  Other users have had problems with rolling, but not here."
Clothing_Shoes_and_Jewelry,B000X27QK2,"It says ""Sold in 2 pack"". What does that mean?",You get 2 for the price
Clothing_Shoes_and_Jewelry,B000X27QK2,"It says ""Sold in 2 pack"". What does that mean?",It means you will receive two pair of jock straps in your order.
Clothing_Shoes_and_Jewelry,B000X27QK2,"It says ""Sold in 2 pack"". What does that mean?",You receive 2 supporters in the package.
Clothing_Shoes_and_Jewelry,B000X27QK2,"It says ""Sold in 2 pack"". What does that mean?",You have  2  in the package.
Clothing_Shoes_and_Jewelry,B000X27QK2,"It says ""Sold in 2 pack"". What does that mean?",Two jockstraps are  in the pack.
Clothing_Shoes_and_Jewelry,B000X27QK2,do these have a cup pocket?,No...there is no cup pocket on this model.
Clothing_Shoes_and_Jewelry,B000X27QK2,do these have a cup pocket?,"No, they do not."
Clothing_Shoes_and_Jewelry,B000X27QK2,im a 29 waist what size should i get then?,Small.     quantity: one.     To see how it fits after you wash it a few times (which will make it expand so it is looser).    Not sure this is going to be tight enough for you after you wear-wash it a few times.
Clothing_Shoes_and_Jewelry,B000X27QK2,how do i know if i am 28-30 waist also?,that size is a med
Clothing_Shoes_and_Jewelry,B000X27QK2,how do i know if i am 28-30 waist also?,Because you look  so good.
Clothing_Shoes_and_Jewelry,B000YC9LOU,how long does it take to get the cap cold with dry ice?,"Don't use dry ice, just place them in deep freezer at -40f."
Clothing_Shoes_and_Jewelry,B000YC9LOU,"How long does the ""cold"" last on this cap? Does it have a snug fit or a loose fit for an average sized head?","It's a little snug, and it stays cool for 20 to 30 min."
Clothing_Shoes_and_Jewelry,B000YC9LOU,"How long does the ""cold"" last on this cap? Does it have a snug fit or a loose fit for an average sized head?","Penguin, the only good cap, lasts 30 min. The fake caps last only 15 min because they don't have the right gel, a substance that was developed and patented by Penguin developer. Penguin are designed for a tight fit. Because Frank Fonda, developer/scientist calculates use for your hair type and type of chemo, Penguins are MUCH BETTER."
Clothing_Shoes_and_Jewelry,B00103EOSA,How much do the shoes weigh?,Can't give you an exact weight but they are very very light and wonderful to wear. Order larger as they run small
Clothing_Shoes_and_Jewelry,B00103EOSA,can you use these shoes when snorkeling?,"Yes, either minus using flippers or inside 1-2 size larger flippers.  Very comfortable shoe."
Clothing_Shoes_and_Jewelry,B0017LGPVY,Is the jazzy red a true red? Or more raspberry?,More raspberry than red.
Clothing_Shoes_and_Jewelry,B0017LGPVY,Are they good in the pool for swim aerobics?,No they are not made for that purpose.They are strictly a walking shoe
Clothing_Shoes_and_Jewelry,B0017LGPVY,what color is the brown?,It is more maroon than a true brown across the toes. A dark brown around the ankle.
Clothing_Shoes_and_Jewelry,B0017LGPVY,what color is the brown?,the soles are choc brown and the straps are maroon
Clothing_Shoes_and_Jewelry,B0017LGPVY,what color is the brown?,It is a nice chocolate brown. A true brown.
Clothing_Shoes_and_Jewelry,B0017LGPVY,Are these true to size?,Yes they were true to size and fit perfectly.
Clothing_Shoes_and_Jewelry,B00181BCV6,Does it protect the testicles too? Are they supposed to fit inside the cup?,"Yep, mytwig and berries fit just fine."
Clothing_Shoes_and_Jewelry,B00181BCV6,Does it protect the testicles too? Are they supposed to fit inside the cup?,Well yes otherwise it would do much good.
Clothing_Shoes_and_Jewelry,B00181BCV6,Does it protect the testicles too? Are they supposed to fit inside the cup?,Yes if all your goods are not fitting inside the cup then you have the wrong size.  Hope that helps.
Clothing_Shoes_and_Jewelry,B00181BCV6,Is the supporter suitable for Gym & Weight-lifting also?,Probably. But with the cup pouch it will have extra fabric which might get certsin areas overly hot.
Clothing_Shoes_and_Jewelry,B0019GO42Y,"Hello, Is this solid wood or pressed boards?",The base and back is solid wood - the rest is pressed boards. The pressed boards are of high density making the overall unit pretty heavy (and sturdy).
Clothing_Shoes_and_Jewelry,B0019GO42Y,Whart are the deminsions when closed for WxLxH?,"The height is 41 inches, width is 16 inches and the depth is 12 inches."
Clothing_Shoes_and_Jewelry,B0019GO42Y,Whart are the deminsions when closed for WxLxH?,"16""W 12""L 3'4""H"
Clothing_Shoes_and_Jewelry,B0019GO42Y,Whart are the deminsions when closed for WxLxH?,"Closed: Width 15.5"", Depth 12.75"", Height 40"".Open: Width31"", Depth (drawer open) 21"", Height (Top Open) 50""."
Clothing_Shoes_and_Jewelry,B0019GO42Y,"Does this feature any locking system? For example, can the top drawers and the side necklace cabinet be locked?",It's not lockable.
Clothing_Shoes_and_Jewelry,B0019GO42Y,"Does this feature any locking system? For example, can the top drawers and the side necklace cabinet be locked?",No.  Simple magnets to hold the side necklace compartments closed.  FYI... It is severe tip over hazard.
Clothing_Shoes_and_Jewelry,B0019GO42Y,"Does this feature any locking system? For example, can the top drawers and the side necklace cabinet be locked?","It does not have locks built in, but you could add locks if you are mechanically inclined."
Clothing_Shoes_and_Jewelry,B0019GO42Y,"Does this feature any locking system? For example, can the top drawers and the side necklace cabinet be locked?",it is not lockable on the doors.
Clothing_Shoes_and_Jewelry,B0019GO42Y,"Does this feature any locking system? For example, can the top drawers and the side necklace cabinet be locked?","No locking features, a drunk with a straw could open most, on those  types of locks anyway!"
Clothing_Shoes_and_Jewelry,B0019GO42Y,how deep are the drawers for the jewelry,About 6 inches. It's a beautiful piece!
Clothing_Shoes_and_Jewelry,B0019GO42Y,"Hello, does this armoire comes with a lock?",does not come with lock
Clothing_Shoes_and_Jewelry,B0019GO42Y,hi does the bottom table that the jewlery chest standing on come together for this one price,Yes... the whole thing comes with this price... best thing about this product is it is very easy to assemble... literally pretty out of the box with 10 minutes of work...
Clothing_Shoes_and_Jewelry,B0019GO42Y,hi does the bottom table that the jewlery chest standing on come together for this one price,Yes. Everything you see from lid to legs is part of the unit.
Clothing_Shoes_and_Jewelry,B0019GO42Y,hi does the bottom table that the jewlery chest standing on come together for this one price,"It is not a separate table, so yes, it is all included."
Clothing_Shoes_and_Jewelry,B0019GO42Y,hi does the bottom table that the jewlery chest standing on come together for this one price,Yes what you see is how it comes and it was a great buy
Clothing_Shoes_and_Jewelry,B0019GO42Y,hi does the bottom table that the jewlery chest standing on come together for this one price,hi is there place for your ear ring
Clothing_Shoes_and_Jewelry,B0019MT86U,what is the width and length of the cellphone pocket?,About five inches deep and three across; big enough to hold an iPhone comfortably.
Clothing_Shoes_and_Jewelry,B0019MT86U,what is the width and length of the cellphone pocket?,The pocket by the top right main pocket will fit an iPhone without a case. With a average case it is too tight to fit.  The magazine pocket on the left easily fits an extended magazine for a compact pistol
Clothing_Shoes_and_Jewelry,B0019MT86U,what is the width and length of the cellphone pocket?,Will cell holder pocket hold an iPhone6 in an Otterbox case? Can it be taken out without using 2 hands?
Clothing_Shoes_and_Jewelry,B0019MT86U,Are the made in USA,No - Made in Vietnam
Clothing_Shoes_and_Jewelry,B0019MT86U,do  the legs have draw strings for blousing?,no. they are not tapered either.
Clothing_Shoes_and_Jewelry,B0019MT86U,do  the legs have draw strings for blousing?,"No, no strings for blousing."
Clothing_Shoes_and_Jewelry,B0019MT86U,do  the legs have draw strings for blousing?,"No, but the legs are not so ""bell-bottomed"" that they would present much difficulty in so doing if one wished."
Clothing_Shoes_and_Jewelry,B0019MT86U,do  the legs have draw strings for blousing?,"No, but they do have holes for them."
Clothing_Shoes_and_Jewelry,B0019MT86U,Has anyone used these pants in a Spartan Race or Tough Mudder type of race?  How did they do?,"Do not under any circumstances wear pants to a ""Mud Race"""
Clothing_Shoes_and_Jewelry,B0019MT86U,"Do these dry quickly and wick away moisture like synthetic, or does the 35% cotton mean they do not?",They do resist water and moisture and they do dry quickly.
Clothing_Shoes_and_Jewelry,B0019MT86U,the dark navy color pants in the picture look more like blue....what is true color closer to black or the bright blue in the picture?  thx,"they look blue in the picture, but they are VERY dark, almost to the point of black"
Clothing_Shoes_and_Jewelry,B001A9TK88,"If C/D is supposed to be ""medium"" then what is size is B(M)?","The B(M) ""probably a women's"" is narrower than than the C/D medium which is probably a man's shoe"
Clothing_Shoes_and_Jewelry,B001A9TK88,Do these shoes run true to size? Trying to decide what size to order.,Yes they do run true to size.
Clothing_Shoes_and_Jewelry,B001A9TK88,Does these sneakers support a high arch?,"Although the arch elevation is not a large one, it does exist.  At this price, however, you could always buy an insert if necessary."
Clothing_Shoes_and_Jewelry,B001AWACG4,does it fit a pew Bible?,Yes it does. It is a very nice leather case.
Clothing_Shoes_and_Jewelry,B001AWACG4,does it fit a pew Bible?,It would easily fit the ones at out church which are probably pretty standard
Clothing_Shoes_and_Jewelry,B001AWACG4,does it fit a pew Bible?,pew bible sizes vary.  what size is yours?
Clothing_Shoes_and_Jewelry,B001AWACG4,Will a NI v study Bible fit into this cover?,Measure your Bible to be sure.... size matters more than version.
Clothing_Shoes_and_Jewelry,B001AWACG4,Does the inside have slats or small pockets to hold laminated holy cards?,There is one pocket on either of side of the  inside  that holds the Bible in place within the zippered area. There is a separate zippered area on the outside and a strong velcro flap pocket that could hold cards.
